business_id;cool;date;funny;review_id;stars;useful;impacto;compliment_cool;compliment_cute;compliment_funny;compliment_hot;compliment_list;compliment_more;compliment_note;compliment_photos;compliment_plain;compliment_profile;compliment_writer;fans;user_id;reviews_user;useful_user;funny_user;cool_user;friends_count;elite_score;avg_stars_user;name;categories;city
kvxSYzWonG0Gf0TlOF0nkA;0;22/07/2018 03:40;0;Cp-zkYzBeyOVzMtc9YtpVQ;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;xaoDAK578M6GyABb742kIg;8;0;0;0;10;0.0;4.13;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;19/06/2018 17:07;0;xUfEGeSPG8xpyyp5LIWK0w;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;XXOYUR0IW6JKkRtKnwiptA;18;13;2;1;52;0.0;2.52;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;19/08/2019 00:40;0;BBoJ3HDSRFuSF03GTBj8fQ;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e6V2OLvcgp6hMS3_Phn0HA;11;0;2;0;98;0.0;4.64;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;16/08/2018 09:03;0;GjrNHV3SUXJrS6puPPycqw;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dXA1-FDyWZOGSoUumPW-Ow;2;0;0;0;137;0.0;5.0;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;27/08/2019 12:19;0;O59gtv2q3U86gRvDFyqDYA;1.0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;uTLdtYe4vFhIyr1FhSgVHg;40;10;5;3;1;0.0;2.79;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;17/09/2017 06:11;0;7kqciWC7zZWWf_NWzOlV3g;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;zRBrksyLFp_XGHusSu-3xg;22;19;3;2;310;0.0;4.32;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;1;23/08/2014 18:16;0;1dFzlYHvNyPJJ0rbP-XSSw;4.0;3;4;7;0;7;18;0;3;6;1;6;0;9;7;f1XbbdfPcBz7JeF1RzMG_A;26;65;32;46;33;0.0;4.15;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;17/04/2014 04:11;0;54dtKKvo38T9R5cseUGDVQ;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ze1MKFyH6XKI_o95boxazg;1;0;0;0;1;0.0;4.0;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;10/05/2016 05:41;0;CzDpBIhgtvRxxkRTMbbDYQ;5.0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;D7fqBHhpSTX4tpCcvqQkAQ;20;20;3;7;12;0.0;4.38;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;05/08/2016 17:27;0;x-6Y0zcrC1TqQ7FdPivIgA;3.0;0;0;1;0;1;0;0;0;0;0;1;0;0;18;EW8Dl9ItnN56qJdKMF2gFw;26;79;6;10;15;0.0;4.0;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;07/11/2018 20:40;0;nLe7zy1NsWonGSHDYxultQ;4.0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;brp_iJUWouO49vpCnspbgQ;39;13;3;6;1;0.0;4.2;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;20/01/2019 01:14;0;#NOME?;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dDkTF2qQM7Ld8lG9urZH5A;3;1;0;1;1;0.0;3.0;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;04/12/2018 16:23;0;Nn_l8w7Hndn6SsBWPo9j2w;1.0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;kQLJ1fZ8LmvVdptWBfGgGg;17;12;0;0;1;0.0;4.22;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;17/07/2019 03:51;0;jCR4tft8-1-dr0I_OEAVGQ;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yak636QDCqDo8S6T_0W_Eg;15;0;0;1;53;0.0;3.47;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;10/04/2019 00:10;0;8IBLdo8AxyofO4Tyyt7djQ;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;_Br1nyXl4WBNMTl48m4H4Q;1;0;0;0;1;0.0;5.0;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;1;15/08/2014 18:19;11;PmrDaL_Jeg4X7dAS_A4VrA;2.0;1;13;1844;40;1844;752;16;84;741;1103;1762;64;730;785;bLbSNkLggFnqwNNzzq-Ijw;4627;51123;25247;35650;3408;6.4;3.39;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;14/12/2016 09:57;0;nue685tD-3VQsk1X3c1Gqw;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;enph78VOX-ybCd-gBA1sug;3;0;0;0;39;0.0;3.75;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;18/11/2017 04:04;0;a5FphdM8OwAQJxltrKzFig;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;hvXl5aiT9f9-yXt-R2B46w;1;0;0;0;1;0.0;1.0;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;22/09/2017 08:33;0;9OCB5aoaVvz4cN8_MZpbEg;1.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SFkBKWoG5u5E4dbCdVkbgg;6;1;0;0;1;0.0;1.86;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;26/10/2018 01:29;0;OKi0-8n2brgIktXYD5prGQ;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;PhZZFHuAVLGz_FE5D5Jmig;12;6;13;0;2;0.0;2.25;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;28/09/2017 17:19;0;w5vAviJufbSokMHTO0V-XQ;5.0;0;0;0;0;0;0;0;1;1;0;2;0;0;1;Y9Feqi0voIL4mreMFcmNkg;99;90;20;18;116;0.0;3.7;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;20/02/2016 07:33;0;w84q7s_8d3vKIboQKugDqg;4.0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;8xauBMcpppb7PVvmPSz8Qg;44;59;31;14;1;0.0;3.6;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;28/06/2017 01:03;0;VMuPBg1T6jFCa-tK1L9yHA;5.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;YmxFd0Z7gdX6cRLhT72KuQ;20;18;1;1;1;0.0;4.36;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;2;15/02/2016 18:31;2;4wveaZt_HU-p2GlJY_s68A;3.0;2;6;144;7;144;60;0;6;29;19;91;1;32;42;4PFwh5zbgyPhTGRtxkSZZA;538;1996;1273;1392;378;6.1;3.76;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
kvxSYzWonG0Gf0TlOF0nkA;0;14/04/2018 04:51;1;qGJ_cZ0zHVCLN5o60eK18w;5.0;0;1;3650;29;3650;3077;5;83;999;3304;3770;74;572;401;I-4KVZ9lqHhk8469X9FvhA;946;33384;18129;31650;2443;3.0;4.81;Taco Bell;Restaurants, Tex-Mex, Fast Food, Mexican, Tacos;Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;11/02/2019 23:47;0;MbGoFwEqi6OWRjifyu4vwg;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;XdsrHlpWzZvXiex80vQVSg;43;5;1;0;1;0.0;2.45;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;28/01/2018 07:46;0;zi01j7OH11vaUSpgCew8NA;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1F9bvdySbGXcHQqjw4DZxQ;11;2;1;0;1;0.0;2.45;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;11/05/2017 02:47;1;5iV9mlSRJltWb6kfkQ10bA;3.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ItmqzvxHDMh8dfCGPjNU6w;19;7;10;1;1;0.0;1.91;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;03/04/2018 20:12;0;UGlyAKWc1QmOT-bthFvTYA;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m4CMsH0uhJIYMgCbs5TfvQ;8;4;0;8;47;0.0;4.63;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;07/04/2018 09:23;0;jms7nhnmBCRkUxM235RVeQ;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HOWLynQIs86alXf86I0Ptw;2;0;0;0;25;0.0;5.0;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;1;08/09/2019 00:55;1;S6VBEK29SEQgHSb0jeW7_A;2.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;paLAs494zq1DhMrWK4HHOQ;11;4;1;3;45;0.0;2.92;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;19/11/2017 00:10;1;hCbPpR6hnaZwI-2x2iyvKw;1.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1BaNvrmlGK81RdwgL7EXvA;8;7;2;0;8;0.0;2.33;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;14/08/2016 03:22;1;mcFH2sHf8N7AJ1Kty8qtrg;1.0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;CwOx1oxqj2Ookz5LuRioNQ;4;6;2;1;107;0.0;2.6;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;19/10/2010 15:45;0;QFWHQ6aYCv6sGYfNq4cX9w;3.0;0;0;66;1;66;21;2;10;25;9;26;3;28;22;bTTZzC8RvTxTOeGMvJ5icQ;107;330;168;219;497;0.3;3.43;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;16/04/2018 02:16;0;EglrDqr0fRZbiwMgv8C3WA;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;adtqSzCLLme5magzRcVyVQ;4;0;0;0;1;0.0;4.0;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;21/09/2017 06:41;0;XXM0Mb7xeUmLJhg7HtHSiw;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;XP9yRj0SsZTDSwm69CUc9A;2;0;0;0;77;0.0;5.0;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;09/03/2019 20:53;0;iuklNd_Hk36iqQqvC0iIUw;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lsE6zXxlUotImeLUKauDRw;5;2;0;1;1;0.0;3.4;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;15/04/2018 15:58;0;yaFOQKypkqN9IuwhP5I7rg;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;_i-joRZc2-d5VzgI-j3PCA;25;14;5;3;36;0.0;2.48;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;1;07/12/2019 04:30;0;na0Xga8vdNpcJSjL3VI-mA;5.0;1;2;2;1;2;1;0;0;1;1;4;0;0;2;ppGajEn391jFpedC6bzlug;98;88;27;54;44;3.0;4.1;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;12/04/2016 19:37;0;L7sw14EfcYy58b1r9MuckA;1.0;0;0;0;0;0;0;0;0;2;0;3;0;0;2;LBYfP1qhGVScjzDR_5x4XQ;42;46;8;20;369;0.0;4.14;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;01/04/2015 08:38;2;fywsnl9VOBZ7GyWghRpM9g;5.0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;1eO5t5oNbtbQu59N30QYbw;13;9;21;3;53;0.0;3.08;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;03/05/2018 21:41;0;3AKZNBmlyEC0ouiBKy3SZA;1.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;xjRS-Y1j_UcVy4vrVloXDg;3;2;0;0;1;0.0;1.33;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;01/08/2018 03:15;0;9E3AB3e_tjiJcmQK0AeofQ;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9IVPgQM6Tl-5_wmRB0_TQ;6;1;0;0;1;0.0;4.67;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;21/03/2016 20:04;1;cxGZ4n1oE5zxR8BaQOJKAA;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ZMFJl681SvM6Imik8JKR0g;11;4;1;3;2;0.0;2.73;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;25/01/2019 23:11;0;n7vvYVXdCSOq0dcxGTvuvw;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ItEnWg8GfoCVwGZ3yHoKBg;8;0;0;0;35;0.0;3.88;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;30/11/2012 03:02;0;rneH7zKzAN3M45Hs7DQkAg;3.0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;5POgpnBZUZhXjADHZl30Gg;83;47;18;14;12;0.0;3.12;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;07/01/2015 23:49;0;45SlR3e1KREFdq3McCB2vw;5.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;BHyQatmRLKDfvtqMWPTygg;3;2;0;0;72;0.0;4.33;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;21/02/2012 05:38;0;YCFiVyg5WkxmL9gpMp8ftA;4.0;0;0;4;0;4;2;0;1;5;4;3;0;2;0;QFYT4jsU_MYEjBIhvHNQGw;72;71;35;38;40;0.0;3.54;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;25/08/2018 02:24;0;JTr0SnX3aIL67GeK3RCWzQ;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yak636QDCqDo8S6T_0W_Eg;15;0;0;1;53;0.0;3.47;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;1;10/09/2011 05:32;0;Z9ZWBoDMZ1bzW_OMKGtSyA;4.0;0;1;3;0;3;1;0;1;0;5;1;1;4;4;zc1tkew_l8-INmYk7TAPmg;91;127;25;49;24;0.1;3.73;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;16/06/2018 22:02;0;mIrn9BmV-JxRiNIWwaPsrQ;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t466YeNIJA-RMe8jX3PXKQ;4;1;1;0;41;0.0;2.5;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;5;23/06/2015 20:31;4;uIX6qAoWZhQIv-jCzy_H0g;4.0;3;12;323;7;323;176;5;12;70;61;190;31;108;122;U-nR7ND8CDN2x8ia73CH2Q;549;4222;2477;3332;836;6.1;3.82;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;1;23/09/2019 05:28;0;b1d_IYwxCpWkWqCbPuyn7A;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;q64Vn1Qksbf-KY304qHjtg;3;1;0;1;1;0.0;3.67;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;06/02/2016 08:52;0;dhum4eUWeKpaS2WywXn1Kg;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;y76Z2wd6ow6QNkZyyWP8PQ;6;0;0;0;11;0.0;1.83;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;10/04/2018 02:34;0;aTS6M3X83Wx6SeUTLdOPHA;1.0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;iz2ZzPzXyPfyYCBIveYnZA;68;24;21;3;59;0.0;2.77;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;24/06/2018 20:50;0;_-zOu5AxhvfjydKo4wCVzQ;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;_03CHXWAHXOha9OlA3EDlA;2;0;0;0;1;0.0;5.0;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;13/11/2018 06:31;0;wZQHrOpJPiPFdOWnPjpWyw;4.0;0;0;2;0;2;0;0;1;5;0;6;0;0;5;S6x7z26X_HdmdxwkmujlEg;67;83;26;40;131;3.0;4.08;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
Mk5cLRjt_-ChToTtu2Hefg;0;06/02/2017 21:40;0;jsS7MFnd97l9dTmEP7ZQ9w;4.0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;fF2bbPBF6GV9kQ_oY5fZcw;44;13;5;4;204;0.0;4.46;Taco Bell;Restaurants, Fast Food, Tex-Mex, Mexican, Tacos;North Las Vegas
twqDp5T5eXXt6ZipLvECRw;0;13/03/2015 16:00;0;N-3GWk-J3Rdd_SbbEzgeLQ;3.0;0;0;4;0;4;2;0;0;4;1;12;1;4;7;0k0PQctiUZWdtdBdDSp2_w;115;163;59;43;32;0.1;3.54;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;29/05/2017 19:53;0;nf_AYPoEXQHu4_db0DpBeg;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1w_nz1oE79wBVVPxcVMBhA;2;1;0;0;1;0.0;1.0;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;15/12/2014 19:18;0;1DI8U7SmJZhAz6BY3Vme5g;4.0;0;0;9;0;9;7;0;4;5;11;14;3;14;19;wbvjiDpw0FoZDeqbzAIcDQ;326;636;96;145;288;6.1;3.68;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;15/03/2019 15:19;0;Idb2ZRuSncV_2iTlo_OZ-A;1.0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;9nUIhFRaLY5jsH7fQI7f2Q;2;4;0;1;53;0.0;2.33;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;13/08/2019 15:21;0;5A2JdGVg_psOT7BfSbO1cw;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9nUIhFRaLY5jsH7fQI7f2Q;2;4;0;1;53;0.0;2.33;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;19/11/2017 06:17;0;AOUmsbKVVgFXv3GvBU07HQ;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h4EwbfBuUecq0izgt5vdQA;1;0;0;0;197;0.0;1.0;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;29/04/2014 00:36;0;S69cFbcq9c1MZ2MxFFQGlA;3.0;0;0;3;0;3;0;0;1;2;0;10;0;1;2;hg9nHKYhRUSKWwgnXgn6Jg;62;46;23;19;97;0.0;3.45;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;06/12/2019 01:40;0;Wt5JXVd_r9-2mTh-rmWBxg;1.0;0;0;3;0;3;0;0;1;2;0;10;0;1;2;hg9nHKYhRUSKWwgnXgn6Jg;62;46;23;19;97;0.0;3.45;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;02/11/2017 11:12;0;w7zhEjcc2_S6dT6w-lkJxA;1.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;tofL29sRM4Vvf890ki2BNw;1;0;0;0;19;0.0;1.0;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;12/10/2019 14:43;0;X2DUOwSArUo1l3djvgTHIw;1.0;0;0;4;0;4;0;0;0;1;0;1;0;0;2;#NOME?;86;61;21;20;397;0.0;3.68;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;1;25/01/2018 22:26;1;dSEEBNABAbBkfVJsWP99CA;1.0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;OcIiIfnvSb1YPVhBs2W-qQ;32;64;16;18;1;0.0;3.34;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;16/02/2017 18:24;0;wMBu1SgfI7K7WBPeu6Qj3w;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PIkOfDSbwq0oD85w8mq9TQ;5;0;0;0;121;0.0;2.2;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;22/07/2017 19:27;1;nDQJ-aAnJJtIY3R5pYhdHA;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;_sL9BliDUaaSkw7DQLnflA;10;9;3;2;11;0.0;2.9;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;14/06/2019 21:17;0;mZBgo9bJbLCx7QTtopglzQ;1.0;1;1;11;0;11;8;1;5;21;11;12;0;3;21;oCwVBppD2dP367RsX78P_Q;329;332;88;107;137;6.0;3.85;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;10/03/2016 19:20;0;2an_n70c8R1owOAscTYJmw;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;tVa5hdF_z4LcHbRThtqXFQ;17;25;0;6;3;0.0;2.76;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;24/04/2013 10:28;0;_iYwvjman1TvktAHkdcHQw;3.0;0;0;57;0;57;37;0;12;40;1;41;1;30;21;ttZSRwCZiFMXwUO2Vr9pBg;263;616;302;281;204;6.3;3.78;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;20/05/2018 03:55;0;FJS7xjj34Hsjeg1HBC16kA;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;zZvBRJYEp7vs3WLdelqhjQ;1;0;0;0;11;0.0;1.0;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;27/09/2017 00:31;0;rzWoNsBnxykFvoHhZV239A;1.0;0;0;1;0;1;1;0;0;0;0;0;0;0;3;eV_7h4rSXanvZ592eT_YBQ;46;22;2;9;22;0.0;3.04;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;20/06/2017 15:53;0;bSt4wGGf4a2RJsZ1nmOCXQ;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2SS9QhJ9lfal0mW3nW8bvw;13;3;0;0;1;0.0;2.2;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
twqDp5T5eXXt6ZipLvECRw;0;22/07/2018 17:55;0;zkah3WV4ngCmBinNcG-0NA;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2SS9QhJ9lfal0mW3nW8bvw;13;3;0;0;1;0.0;2.2;Taco Bell;Fast Food, Restaurants, Tacos, Tex-Mex, Mexican;Charlotte
